Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Reactome_2022__Signaling By GPCR R-HSA-372790,0.3966310704427162,1.0787055295006172,0.30118110236220474,0.9378899447392598,1.0,10/40,14.60%,PLPPR2;GNA13;DRD5;C5AR1;MC5R;AKT3;CCL5;GPHA2;NPBWR1;AVPR2
prerank,Reactome_2022__DNA Replication R-HSA-69306,-0.44844065024663804,-1.0742811883164871,0.3373253493013972,1.0,1.0,7/22,18.16%,H2AC20;PSMB8;SKP1;CDC27;PSMA5;H2AC4;H2BC3
prerank,KEGG_2021_Human__Influenza A,0.4642946324865237,1.0732505039663731,0.3485148514851485,0.9421089832048736,1.0,5/17,20.89%,KPNA5;AKT3;CCL5;NFKBIB;CASP8
prerank,Reactome_2022__HCMV Late Events R-HSA-9610379,0.44317341848221564,1.0716763508410083,0.33528265107212474,0.9312357856878406,1.0,3/22,4.39%,CHMP6;H2BC18;H2BC1
prerank,GO_Biological_Process_2021__negative regulation of gene expression (GO:0010629),0.4416451338532771,1.0707298846493325,0.3228346456692913,0.9184869801308158,1.0,8/22,16.50%,TIPARP;REL;TNRC6B;H3C1;EZH2;MIF;ZFP36;H3C13
prerank,GO_Molecular_Function_2021__DNA binding (GO:0003677),0.36200405084414444,1.0688307368729681,0.307843137254902,0.9098162877095328,1.0,10/61,8.13%,ZNF292;HMGA1;KAT6A;H2BC18;H2BC1;FOXS1;FOXD4;PARP4;PQBP1;FOXC2
prerank,KEGG_2021_Human__Viral carcinogenesis,0.407660046496595,1.0672888613069962,0.3150684931506849,0.9005453096467725,1.0,8/36,23.38%,REL;H2BC18;H2BC1;H4C8;GTF2A1;CASP8;H4C4;H4C7
prerank,GO_Biological_Process_2021__protein modification by small protein conjugation (GO:0032446),0.40339376965480656,1.0661430820240494,0.30495049504950494,0.8894545230161668,1.0,7/34,8.96%,H2BC1;RNF187;TRIML2;ZNF451;RNF40;RNF220;RNF38
prerank,GO_Molecular_Function_2021__GTPase activator activity (GO:0005096),-0.4316835658042723,-1.0605011775265294,0.35470941883767537,1.0,1.0,8/25,14.12%,AGAP2;RGS3;TBC1D17;DENND1B;RANBP3;ARAP3;DOCK2;RASGRP4
prerank,KEGG_2021_Human__PI3K-Akt signaling pathway,-0.4169528046494728,-1.0573986191683962,0.34575569358178054,1.0,1.0,6/26,22.08%,PRKAA1;AKT1;PTEN;PIK3R5;YWHAE;GNG10
prerank,GO_Cellular_Component_2021__bounding membrane of organelle (GO:0098588),-0.3805365297549967,-1.0572129474677145,0.33669354838709675,1.0,1.0,10/46,11.69%,QSOX1;TRIP11;B3GAT3;AP2A1;FUT4;GPR108;SNX1;ATP6AP1;NCSTN;ARF3
prerank,Reactome_2022__Cellular Response To Chemical Stress R-HSA-9711123,-0.4677871780320921,-1.056168153013157,0.36907216494845363,1.0,1.0,4/15,14.72%,PSMB8;SKP1;AKT1;PSMA5
prerank,GO_Biological_Process_2021__RNA processing (GO:0006396),0.4655884999509654,1.0540307846515287,0.3850687622789784,0.920545517446483,1.0,4/16,15.55%,HNRNPL;CELF2;ZMAT5;SF3B4
prerank,GO_Biological_Process_2021__regulation of cell growth (GO:0001558),-0.4729704601560221,-1.0510608183200922,0.37422037422037424,1.0,1.0,6/15,18.69%,ADAM15;AKT1;CDK11B;TAOK2;BRAT1;DERL2
prerank,Reactome_2022__RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236,-0.4718105514803328,-1.0496965064288293,0.375,1.0,1.0,5/16,18.16%,H2AC20;PSMB8;PSMA5;H2AC4;H2BC3
prerank,GO_Molecular_Function_2021__RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977),0.3572727376724176,1.047993102902452,0.37401574803149606,0.9277776450776892,1.0,19/62,21.19%,ATOH7;ZNF524;MGA;REL;NFATC3;FOXS1;FOXD4;ZNF213;ZNF460;FOXC2;ZGPAT;FOXD3;USF1;MLX;GTF2A1;FOXD4L5;CALCOCO1;REST;NFIA
prerank,GO_Molecular_Function_2021__protein serine/threonine kinase activity (GO:0004674),-0.3798527248108884,-1.045042383167215,0.35355648535564854,1.0,1.0,11/38,15.96%,CSNK1G3;MAP4K2;PRKAA1;AKT1;MAP3K14;CDK11B;BRAF;BRD2;PHKG2;CDK16;TAOK2
prerank,KEGG_2021_Human__Pathways in cancer,-0.3831955283317728,-1.0443527575739389,0.363265306122449,1.0,1.0,8/36,14.12%,SKP1;FZD10;AXIN1;FZD9;AKT1;PTEN;BRAF;RASGRP4
prerank,Reactome_2022__Translation R-HSA-72766,-0.4533610028132948,-1.0403477425561605,0.39,1.0,1.0,6/17,22.49%,MRPL41;MRPS34;RPS7;RPL15;RPSA;MRPL38
prerank,Reactome_2022__Cellular Senescence R-HSA-2559583,0.39660234020819074,1.026042374720994,0.3865877712031558,0.9961331194207907,1.0,9/31,16.50%,HMGA1;H2BC1;MAPK10;PHC2;TNRC6B;CDC26;EZH2;ANAPC15;H3C13
prerank,GO_Biological_Process_2021__positive regulation of protein phosphorylation (GO:0001934),-0.43140218793320645,-1.0201443737890805,0.4146825396825397,1.0,1.0,7/22,17.03%,AGAP2;AXIN1;AKT1;BRAF;FBH1;TAOK2;BRAT1
prerank,KEGG_2021_Human__Pathogenic Escherichia coli infection,0.4392701940785406,1.0191276821598516,0.43673469387755104,1.0,1.0,5/18,20.89%,GNA13;MAPK10;CLDN9;NFKBIB;CASP8
prerank,GO_Biological_Process_2021__cellular protein localization (GO:0034613),-0.4161732953078595,-1.0181466795009657,0.4158004158004158,1.0,1.0,6/23,11.69%,VCL;AP2A1;SNX1;TBC1D17;WDR45;ARF3
prerank,Reactome_2022__Deubiquitination R-HSA-5688426,-0.381752808361232,-1.0174389892113582,0.3983739837398374,1.0,1.0,12/33,19.29%,H2AC20;PSMB8;AXIN1;ADRM1;PTEN;YOD1;PSMA5;H2AC4;JOSD2;H2BC3;VDAC2;VCPIP1
prerank,GO_Cellular_Component_2021__lysosome (GO:0005764),0.4105413977594982,1.0173510341268133,0.42745098039215684,0.9984621080511491,1.0,7/25,23.74%,GPR137;PIP4P1;GUSB;MFSD12;ARSA;ABCD1;HEXA
prerank,"GO_Biological_Process_2021__nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",-0.4230576702967935,-1.0157881611118924,0.4096638655462185,1.0,1.0,5/20,19.35%,RBM8A;RPS18;RPS7;RPL15;RPSA
prerank,GO_Biological_Process_2021__cellular protein modification process (GO:0006464),-0.3341148425377558,-1.0148124505007592,0.40041928721174,1.0,1.0,19/72,16.50%,QSOX1;FBXW12;PSMB8;SKP1;CSNK1G3;FUT4;MAP4K2;WDR45;PRKAA1;AKT1;CDK11B;PTEN;BRAF;BRD2;PSMA5;CDK16;TAOK2;PEAK3;CDK17
prerank,GO_Biological_Process_2021__membrane organization (GO:0061024),-0.4336494311821444,-1.0147052742419296,0.43209876543209874,1.0,1.0,3/18,3.44%,CLTA;EPN1;AP2A1
prerank,KEGG_2021_Human__Amyotrophic lateral sclerosis,-0.4615579422224876,-1.013491865141196,0.42418032786885246,1.0,1.0,6/15,23.56%,ADRM1;PSMA5;ATP5F1A;PPP3R2;NDUFA3;NDUFA10
prerank,Reactome_2022__Oxidative Stress Induced Senescence R-HSA-2559580,0.42923036416158256,1.013103582638092,0.40365111561866124,0.9994194069536536,1.0,6/20,16.50%,H2BC1;MAPK10;PHC2;TNRC6B;EZH2;H3C13
prerank,GO_Cellular_Component_2021__ficolin-1-rich granule (GO:0101002),-0.4234487141727061,-1.0055789760085683,0.45233265720081134,1.0,1.0,5/19,16.44%,VCL;DBNL;GPI;PSMA5;MGAM
prerank,GO_Cellular_Component_2021__intracellular membrane-bounded organelle (GO:0043231),0.28052808045508193,1.0031275289119408,0.4372623574144487,1.0,1.0,65/339,16.74%,ZNF292;TMEM250;TIPARP;UBE2V1;VTI1A;ATAD2;HMGA1;ATOH7;SHFL;KAT6B;MCRS1;GNA13;KAT6A;REL;PTMS;NFATC3;RIF1;PPIAL4D;H2BC18;SENP1;H2BC1;PDS5A;FOXS1;RNF187;IRF2BP1;MELK;ZNF451;KPNA5;PARP4;MAPK10;LDHAL6B;PQBP1;TESK1;RNF40;GUSB;FOXC2;NDRG1;PHC2;CCDC85B;RNF38;H3C1;CPEB4;PRCC;ESS2;GPS2;FAF1;G6PD;HNRNPL;PLSCR3;OMP;CLDN9;EDC4;ZGPAT;CELF2;EZH2;ADAMTSL3;NEK1;TRAPPC14;SF3B4;USF1;ZFP36;ERCC6;H3C13;DCUN1D1;MLX
prerank,Reactome_2022__Sensory Perception R-HSA-9709957,-0.29353382318792137,-1.0005141990265176,0.4474789915966387,1.0,1.0,24/181,10.50%,OR6S1;OR2T2;OR13C2;OR2T6;OR6Q1;OR5M10;OR4M1;OR6V1;OR1S2;OR13C9;OR56B4;OR5AU1;OR10A4;OR5K2;OR4A47;OR13C5;OR4L1;OR4C16;OR9A2;OR52E8;OR2T4;OR4S1;OR1M1;OR4A16
prerank,Reactome_2022__Expression And Translocation Of Olfactory Receptors R-HSA-9752946,-0.293766959268046,-0.9989897332364897,0.44654088050314467,1.0,1.0,24/179,10.50%,OR6S1;OR2T2;OR13C2;OR2T6;OR6Q1;OR5M10;OR4M1;OR6V1;OR1S2;OR13C9;OR56B4;OR5AU1;OR10A4;OR5K2;OR4A47;OR13C5;OR4L1;OR4C16;OR9A2;OR52E8;OR2T4;OR4S1;OR1M1;OR4A16
prerank,Reactome_2022__Olfactory Signaling Pathway R-HSA-381753,-0.293766959268046,-0.9989897332364897,0.44654088050314467,1.0,1.0,24/179,10.50%,OR6S1;OR2T2;OR13C2;OR2T6;OR6Q1;OR5M10;OR4M1;OR6V1;OR1S2;OR13C9;OR56B4;OR5AU1;OR10A4;OR5K2;OR4A47;OR13C5;OR4L1;OR4C16;OR9A2;OR52E8;OR2T4;OR4S1;OR1M1;OR4A16
prerank,GO_Molecular_Function_2021__sequence-specific double-stranded DNA binding (GO:1990837),0.3630264787113452,0.9986113492126741,0.484,1.0,1.0,12/39,21.66%,ATOH7;ZNF524;NFATC3;ZNF460;FOXC2;HNRNPL;FOXD3;USF1;MLX;CALCOCO1;REST;FOXN2
prerank,GO_Biological_Process_2021__nucleosome assembly (GO:0006334),0.4433491387699552,0.9970475100495526,0.45472061657032753,1.0,1.0,4/17,10.45%,KAT6B;H2BC18;H2BC1;H3C1
prerank,GO_Biological_Process_2021__regulation of cellular macromolecule biosynthetic process (GO:2000112),0.3723221525379013,0.9947814848963812,0.4514285714285714,1.0,1.0,5/39,7.66%,UBE2V1;HMGA1;KAT6B;PQBP1;ZNF460
prerank,GO_Biological_Process_2021__translation (GO:0006412),-0.42077923535699285,-0.9919716825054848,0.4547325102880658,1.0,1.0,6/18,19.35%,MRPL41;MRPS34;RPS18;RPS7;RPL15;RPSA
prerank,"GO_Biological_Process_2021__negative regulation of transcription, DNA-templated (GO:0045892)",0.3344400289906077,0.9847444112753818,0.46680497925311204,1.0,1.0,15/60,16.74%,HMGA1;KAT6B;KAT6A;RIF1;FOXS1;IRF2BP1;FOXC2;PHC2;CCDC85B;GPS2;ZGPAT;EZH2;FOXD3;ZFP36;MLX
prerank,GO_Cellular_Component_2021__nuclear lumen (GO:0031981),0.35192843301906607,0.9828283734671226,0.4699248120300752,1.0,1.0,13/40,24.33%,MCRS1;KAT6A;NOL10;H3C1;SF3B4;ERCC6;RPS10;NAA10;ANAPC11;PDHA2;DNAJC2;PARP10;RPS14
prerank,Reactome_2022__Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,-0.377727201016054,-0.9803581516368568,0.48187633262260127,1.0,1.0,7/31,14.72%,FBXW12;PSMB8;SKP1;CDC27;SEC24C;HECTD3;PSMA5
prerank,KEGG_2021_Human__cAMP signaling pathway,0.43346512812404664,0.978705784007538,0.47770700636942676,1.0,1.0,4/17,11.81%,ABCC4;MAPK10;DRD5;AKT3
prerank,MSigDB_Hallmark_2020__TNF-alpha Signaling via NF-kB,0.42912676430258084,0.9719995636880635,0.5020746887966805,1.0,1.0,4/17,16.14%,TIPARP;REL;CCL5;ZFP36
prerank,Reactome_2022__Metabolism Of Carbohydrates R-HSA-71387,-0.40442130987014113,-0.9694360139061484,0.5081967213114754,1.0,1.0,3/22,6.17%,B3GAT3;FUT4;MAP4K2
prerank,KEGG_2021_Human__Olfactory transduction,-0.28419217963700283,-0.9694252217516499,0.5450733752620545,1.0,1.0,24/185,10.50%,OR6S1;OR2T2;OR13C2;OR2T6;OR6Q1;OR5M10;OR4M1;OR6V1;OR1S2;OR13C9;OR56B4;OR5AU1;OR10A4;OR5K2;OR4A47;OR13C5;OR4L1;OR4C16;OR9A2;OR52E8;OR2T4;OR4S1;OR1M1;OR4A16
prerank,GO_Biological_Process_2021__cellular protein metabolic process (GO:0044267),-0.3672080825386966,-0.9689951351017655,0.5051334702258727,1.0,1.0,8/31,19.35%,QSOX1;CSNK1G3;MRPL41;NCSTN;RPS18;RPS7;RPL15;RPSA
prerank,GO_Molecular_Function_2021__double-stranded DNA binding (GO:0003690),0.3615560984283897,0.966361891222337,0.530938123752495,1.0,1.0,9/37,16.74%,ATOH7;ZNF524;NFATC3;PQBP1;ZNF460;FOXC2;FOXD3;USF1;MLX
prerank,GO_Molecular_Function_2021__ubiquitin protein ligase binding (GO:0031625),-0.39312320532784895,-0.965246386348725,0.4909090909090909,1.0,1.0,4/22,12.23%,VCL;AXIN1;GPI;YOD1
prerank,GO_Molecular_Function_2021__adenyl ribonucleotide binding (GO:0032559),-0.3726427297228099,-0.9647452965207607,0.48884381338742394,1.0,1.0,6/28,16.74%,AGAP2;MAP4K2;AKT1;CDK11B;PDE4D;ATP5F1A
prerank,GO_Biological_Process_2021__protein ubiquitination (GO:0016567),0.3539508356876567,0.9634933293785305,0.514,1.0,1.0,8/41,8.96%,UBE2V1;H2BC1;RNF187;IRF2BP1;TRIML2;RNF40;RNF220;RNF38
prerank,Reactome_2022__SARS-CoV Infections R-HSA-9679506,0.3617274829316244,0.9615967999882193,0.515748031496063,1.0,1.0,10/34,24.33%,CHMP6;UBE2V1;PARP4;AKT3;RPS10;MAP1LC3B;REST;EDEM2;PARP10;RPS14
prerank,Reactome_2022__Infectious Disease R-HSA-5663205,0.3091277811242811,0.959487371208318,0.5470249520153551,1.0,1.0,20/89,17.92%,CHMP6;UBE2V1;HMGA1;H2BC18;H2BC1;KPNA5;PARP4;DVL3;DRD5;MC5R;GPS2;AKT3;GPHA2;EZH2;MVB12A;AVPR2;H3C13;GTF2A1;RPS10;MAP1LC3B
prerank,GO_Molecular_Function_2021__protein homodimerization activity (GO:0042803),-0.36296780000980006,-0.9576561194117256,0.5530612244897959,1.0,1.0,7/34,10.15%,SNX1;AXIN1;CRPPA;SLC8B1;FZD9;CCDC66;AKT1
prerank,GO_Cellular_Component_2021__ficolin-1-rich granule lumen (GO:1904813),-0.4276502848294615,-0.9566272064501624,0.5212121212121212,1.0,1.0,4/15,14.72%,VCL;DBNL;GPI;PSMA5
prerank,GO_Molecular_Function_2021__ubiquitin-like protein ligase binding (GO:0044389),-0.3874834192740443,-0.9563364972855672,0.53099173553719,1.0,1.0,4/23,12.23%,VCL;AXIN1;GPI;YOD1
prerank,Reactome_2022__RAC1 GTPase Cycle R-HSA-9013149,0.41973748777972,0.9558352722233602,0.5163265306122449,1.0,1.0,4/16,19.94%,GNA13;ARHGAP5;OPHN1;NCF4
prerank,GO_Biological_Process_2021__positive regulation of macromolecule metabolic process (GO:0010604),-0.39285532746176577,-0.9557030570422181,0.506198347107438,1.0,1.0,5/22,17.51%,ATF7IP;PRKAA1;AKT1;BRAF;RPS7
prerank,KEGG_2021_Human__Herpes simplex virus 1 infection,0.41914646925006016,0.9552203256223142,0.5168986083499006,1.0,1.0,3/17,12.28%,ZNF460;AKT3;CCL5
prerank,GO_Biological_Process_2021__modification-dependent protein catabolic process (GO:0019941),0.41193419494224004,0.9547138268472016,0.49306930693069306,1.0,1.0,8/19,21.25%,RNF40;CDC26;ANAPC15;KLHL15;MIB1;ARIH1;ANKIB1;ANAPC11
prerank,Reactome_2022__S Phase R-HSA-69242,-0.44006625472893407,-0.9540619471076611,0.5164609053497943,1.0,1.0,6/15,17.09%,PSMB8;SKP1;CDC27;AKT1;PSMA5;SMC3
prerank,GO_Biological_Process_2021__positive regulation of multicellular organismal process (GO:0051240),-0.413185521076215,-0.95109609074179,0.5437100213219617,1.0,1.0,2/17,2.20%,CNOT3;HSF1
prerank,GO_Biological_Process_2021__DNA repair (GO:0006281),0.3970607184534405,0.9502078663023708,0.5339805825242718,1.0,1.0,3/20,6.11%,UBE2V1;PDS5A;PARP4
prerank,Reactome_2022__Transcriptional Regulation By RUNX1 R-HSA-8878171,-0.39149162635978674,-0.9456796666178264,0.5040485829959515,1.0,1.0,6/22,18.16%,H2AC20;PSMB8;AXIN1;PSMA5;H2AC4;H2BC3
prerank,KEGG_2021_Human__Salmonella infection,-0.3938478612725349,-0.9452008349688437,0.5256410256410257,1.0,1.0,3/21,10.15%,SKP1;FHOD1;AKT1
prerank,GO_Biological_Process_2021__plasma membrane bounded cell projection assembly (GO:0120031),0.411859083519442,0.9423621255785086,0.5264227642276422,1.0,1.0,5/17,15.61%,TMEM250;ABCC4;NEK1;TRAPPC14;OPHN1
prerank,GO_Biological_Process_2021__organelle organization (GO:0006996),0.37985855135313723,0.9403806950320414,0.5307377049180327,1.0,1.0,3/25,5.76%,MAST3;CHMP6;OPA1
prerank,GO_Biological_Process_2021__positive regulation of cellular process (GO:0048522),0.3466282488988938,0.9379866871837915,0.5343511450381679,1.0,1.0,10/40,17.09%,TMEM250;RNF187;CIDEB;PTPRJ;FAF1;CCL5;EZH2;ZFP36;CSPP1;KRT6A
prerank,GO_Biological_Process_2021__positive regulation of gene expression (GO:0010628),-0.36332327136765785,-0.9373801942104762,0.5771670190274841,1.0,1.0,4/29,11.93%,PCIF1;PRKAA1;AKT1;BRAF
prerank,MSigDB_Hallmark_2020__Glycolysis,0.42231108409622964,0.9370735063025292,0.545816733067729,1.0,1.0,5/15,14.78%,ZNF292;GUSB;G6PD;CLDN9;MIF
prerank,GO_Cellular_Component_2021__nucleolus (GO:0005730),0.33748595938198395,0.9368550019664735,0.5503875968992248,0.9962572397621996,1.0,13/40,24.33%,MCRS1;KAT6A;NOL10;SF3B4;ERCC6;RPS10;NAA10;ANAPC11;POLR2E;PDHA2;DNAJC2;PARP10;RPS14
prerank,KEGG_2021_Human__Dopaminergic synapse,0.4257813691033387,0.9352473083761695,0.5308880308880309,0.9899532159806134,1.0,3/15,11.81%,MAPK10;DRD5;AKT3
prerank,GO_Biological_Process_2021__positive regulation of protein kinase activity (GO:0045860),-0.42131472487762633,-0.9320793620670516,0.5416666666666666,1.0,1.0,2/15,6.41%,AGAP2;AXIN1
prerank,GO_Biological_Process_2021__negative regulation of nucleic acid-templated transcription (GO:1903507),0.3372735408932526,0.9310286310518759,0.5753715498938429,0.992183502572913,1.0,11/44,20.53%,HMGA1;KAT6B;KAT6A;FOXS1;PHC2;CCDC85B;ZGPAT;EZH2;MLX;CHMP1A;REST
prerank,Reactome_2022__Generic Transcription Pathway R-HSA-212436,-0.31252708574801313,-0.9294058050112516,0.5822510822510822,1.0,1.0,15/65,14.84%,CNOT3;H2AC20;PSMB8;SKP1;TAF6;MAP4K2;AXIN1;CDC27;PRKAA1;AKT1;PTEN;MED25;BRD2;PSMA5;H2AC4
prerank,GO_Biological_Process_2021__regulation of cell population proliferation (GO:0042127),0.34379596070209734,0.9290230233353902,0.6012024048096193,0.9876691760253403,1.0,8/40,17.09%,TMEM250;HMGA1;RNF187;PTPRJ;EZH2;AVPR2;TRAPPC14;KRT6A
prerank,Reactome_2022__RNA Polymerase II Transcription R-HSA-73857,-0.30344916919329445,-0.925019489642283,0.5995762711864406,1.0,1.0,16/74,14.84%,CNOT3;H2AC20;PSMB8;SKP1;TAF6;MAP4K2;AXIN1;CDC27;PRKAA1;AKT1;PTEN;RBM8A;MED25;BRD2;PSMA5;H2AC4
prerank,GO_Cellular_Component_2021__cell-substrate junction (GO:0030055),0.34872077879528035,0.9245691856029867,0.5964214711729622,0.9805848880446857,1.0,5/32,9.08%,HMGA1;GNA13;SENP1;PTPRA;CD59
prerank,GO_Cellular_Component_2021__focal adhesion (GO:0005925),0.34872077879528035,0.9245691856029867,0.5964214711729622,0.9805848880446857,1.0,5/32,9.08%,HMGA1;GNA13;SENP1;PTPRA;CD59
prerank,Reactome_2022__DNA Replication Pre-Initiation R-HSA-69002,-0.3914808760867623,-0.9244172698679415,0.5656565656565656,1.0,1.0,6/21,18.16%,H2AC20;PSMB8;CDC27;PSMA5;H2AC4;H2BC3
prerank,Reactome_2022__Assembly Of Pre-Replicative Complex R-HSA-68867,-0.3914808760867623,-0.9244172698679415,0.5656565656565656,1.0,1.0,6/21,18.16%,H2AC20;PSMB8;CDC27;PSMA5;H2AC4;H2BC3
prerank,GO_Biological_Process_2021__regulation of cell migration (GO:0030334),-0.3795961617715125,-0.9233259900509321,0.5801526717557252,1.0,1.0,5/23,12.76%,VCL;ADAM15;AKT1;PTEN;MYADM
prerank,GO_Cellular_Component_2021__endoplasmic reticulum membrane (GO:0005789),-0.3378602849276067,-0.922808486770393,0.593186372745491,1.0,1.0,10/39,18.69%,APOL2;PPP1R15A;ATP13A1;SEC24C;CERS2;FZD9;RNF186;YIF1B;GPAT4;DERL2
prerank,KEGG_2021_Human__NOD-like receptor signaling pathway,0.38395337569324334,0.9226853806657335,0.5700575815738963,0.976241376152998,1.0,5/22,23.56%,MAPK10;CCL5;NFKBIB;CASP8;ITPR2
prerank,GO_Biological_Process_2021__negative regulation of cellular process (GO:0048523),0.35537876067555063,0.9222299540263522,0.5681818181818182,0.9674115969656628,1.0,8/31,20.53%,HMGA1;ALOX5;CCDC85B;PTPRJ;AVPR2;MIF;CHMP1A;REST
prerank,KEGG_2021_Human__Kaposi sarcoma-associated herpesvirus infection,0.38034703689315696,0.9209543950790493,0.5968688845401174,0.9612229388725424,1.0,6/22,23.56%,NFATC3;MAPK10;AKT3;ZFP36;CASP8;ITPR2
prerank,Reactome_2022__Signaling By Interleukins R-HSA-449147,0.3725908678374451,0.9174691320091587,0.5811320754716981,0.9618929717388621,1.0,9/25,20.89%,UBE2V1;IL10RB;MAPK10;ALOX5;CCL5;H3C13;NFKBIB;INPPL1;CASP8
prerank,Reactome_2022__Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168,-0.3650391908587387,-0.9151897820415256,0.6033402922755741,1.0,1.0,6/26,14.72%,FBXW12;PSMB8;SKP1;CDC27;HECTD3;PSMA5
prerank,GO_Molecular_Function_2021__ATP binding (GO:0005524),-0.3600409299061068,-0.9140870496302195,0.5901639344262295,1.0,1.0,4/26,10.92%,AGAP2;MAP4K2;AKT1;CDK11B
prerank,Reactome_2022__HIV Infection R-HSA-162906,-0.40135438989711536,-0.9128657679738974,0.6008230452674898,1.0,1.0,6/16,14.72%,PSMB8;SKP1;AP2A1;TAF6;DOCK2;PSMA5
prerank,Reactome_2022__Post-translational Protein Modification R-HSA-597592,0.29640093538852674,0.9100820510625066,0.6526946107784432,0.9739424497227067,1.0,14/90,10.03%,ARFGAP2;ALG10B;MCRS1;ASB6;H2BC18;SENP1;H2BC1;RAB24;RNF40;USP19;PHC2;UGGT1;CD59;COPS6
prerank,GO_Molecular_Function_2021__cadherin binding (GO:0045296),-0.362911084724418,-0.9038317902040259,0.624,1.0,1.0,7/24,22.02%,VCL;SNX1;DBNL;LYPLA2;RPL15;VAPA;YWHAE
prerank,GO_Biological_Process_2021__cellular response to DNA damage stimulus (GO:0006974),0.3708204196573064,0.8985878170146278,0.6260162601626016,0.9984869549448807,1.0,4/22,9.91%,RIF1;PDS5A;PARP4;CIDEB
prerank,GO_Biological_Process_2021__positive regulation of cell population proliferation (GO:0008284),0.35793110507862913,0.8973656098468853,0.6216730038022814,0.9926458214129447,1.0,7/27,17.09%,TMEM250;RNF187;C5AR1;CCL5;EZH2;MIF;KRT6A
prerank,GO_Biological_Process_2021__proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),-0.3606805635368081,-0.8962803288140219,0.6390041493775933,1.0,1.0,9/26,18.69%,PSMB8;SKP1;CDC27;HECTD3;YOD1;RNF186;PSMA5;DMAC2;DERL2
prerank,Reactome_2022__Membrane Trafficking R-HSA-199991,-0.3120236271221928,-0.8917042748797193,0.7125984251968503,1.0,1.0,10/53,11.69%,CLTA;EPN1;TRIP11;AP2A1;TBC1D17;KIF21B;SEC24C;AKT1;DENND1B;ARF3
prerank,Reactome_2022__Vesicle-mediated Transport R-HSA-5653656,-0.3120236271221928,-0.8917042748797193,0.7125984251968503,1.0,1.0,10/53,11.69%,CLTA;EPN1;TRIP11;AP2A1;TBC1D17;KIF21B;SEC24C;AKT1;DENND1B;ARF3
prerank,GO_Molecular_Function_2021__GTPase regulator activity (GO:0030695),-0.3871574797856545,-0.8904377450682164,0.6128404669260701,1.0,1.0,5/19,12.64%,AGAP2;RGS3;TBC1D17;RANBP3;ARAP3
prerank,GO_Biological_Process_2021__negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.31931749975227425,0.890228083747744,0.6497890295358649,1.0,1.0,9/47,14.01%,HMGA1;KAT6B;KAT6A;PDS5A;FOXS1;PHC2;CCDC85B;ZGPAT;EZH2
prerank,Reactome_2022__HCMV Early Events R-HSA-9609690,0.37122976392525825,0.8901048363947547,0.639921722113503,0.9936638795312334,1.0,5/22,16.50%,H2BC18;H2BC1;GPS2;EZH2;H3C13
prerank,Reactome_2022__Transcriptional Regulation By TP53 R-HSA-3700989,-0.35703399816741743,-0.8881085827333913,0.6208333333333333,1.0,1.0,5/23,11.57%,CNOT3;TAF6;PRKAA1;AKT1;PTEN
prerank,KEGG_2021_Human__MAPK signaling pathway,-0.3753661252946193,-0.8868857233517952,0.6421267893660532,1.0,1.0,7/20,19.41%,MAP4K2;AKT1;MAP3K14;BRAF;RASGRP4;TAOK2;PPP3R2
prerank,Reactome_2022__Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,-0.3878036054092078,-0.8860852386225693,0.648936170212766,1.0,1.0,4/17,19.35%,RBM8A;RPS7;RPL15;RPSA
prerank,Reactome_2022__Gene Expression (Transcription) R-HSA-74160,-0.2872964208581513,-0.8828958272350422,0.720682302771855,1.0,1.0,16/79,14.84%,CNOT3;H2AC20;PSMB8;SKP1;TAF6;MAP4K2;AXIN1;CDC27;PRKAA1;AKT1;PTEN;RBM8A;MED25;BRD2;PSMA5;H2AC4
prerank,GO_Biological_Process_2021__protein deubiquitination (GO:0016579),-0.3595224555891916,-0.8822406947383905,0.6430107526881721,1.0,1.0,7/21,19.29%,PSMB8;ADRM1;PTEN;YOD1;PSMA5;JOSD2;VCPIP1
prerank,GO_Biological_Process_2021__cilium assembly (GO:0060271),0.3978525383859018,0.8804382499543497,0.6427145708582834,1.0,1.0,2/15,1.54%,TMEM250;ABCC4
prerank,Reactome_2022__Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442,0.3964323573626224,0.8804292296701401,0.6114519427402862,1.0,1.0,2/16,2.08%,VTI1A;ARFGAP2
prerank,GO_Biological_Process_2021__peptide biosynthetic process (GO:0043043),-0.3764008095855335,-0.8783054008241938,0.6424242424242425,1.0,1.0,5/17,19.35%,MRPL41;RPS18;RPS7;RPL15;RPSA
